Name,hd,RA,DEC,Vmag,eVmag,PlxFlag,Teff,eTeff,Logg,eLogg,Vt,eVt,[Fe/H],e[Fe/H],Reference,Link,SWFlag,Update,Comment,Database,gaia_dr2,gaia_dr3,Plx,ePlx,Gmag,eGmag,RPmag,eRPmag,BPmag,eBPmag,FG,eFG,G_flux_std_n,Logg_gaia,eLogg_gaia,Mass_t,eMass_t,Radius_t,eRadius_t,spec_base,Distance,RA_EU,DEC_EU,RA_NASA,DEC_NASA,Distance_b,eDistance_b
Kepler-1033,,18 55 22.83,+44 36 32.7,,,GAIAeDR3,5547.0,63.0,4.49,0.1,,,0.06,0.15,Morton et al. 2016,http://adsabs.harvard.edu/cgi-bin/bib_query?arXiv:1605.02825,0,2018-07-30,,"EU,NASA",2106679126525940096,2106679126525940096,0.6254,0.0286,15.9172,0.0028,15.3604,0.0046,16.3094,0.0041,8092.0,2.928,0.0068181,4.44423642142133,0.0511375952796828,0.9195177100776164,0.0348690394534423,1.0871111702489058,0.035615290156272,,1598.9766549408405,283.845142,44.609093,283.8450963,44.6090251,1538.30798,79.48792000000003
Kepler-1034,,19 04 27.69,+37 58 01.2,,,GAIAeDR3,5198.0,94.0,4.57,0.04,,,-0.06,0.16,Morton et al. 2016,http://adsabs.harvard.edu/cgi-bin/bib_query?arXiv:1605.02825,0,2018-07-30,,"EU,NASA",2099851331117081600,2099851331117081600,1.5106,0.0189,15.0614,0.0028,14.4259,0.0039,15.5374,0.0035,17800.0,4.009,0.0046105,4.647808410487128,0.0492761975500002,0.7858785567520175,0.0279601391968315,0.6413267172581791,0.0210107648097203,,661.988613795843,286.115368,37.966997,286.1154093,37.9669464,650.895325,8.192931999999928
Kepler-1035,,19 16 10.13,+42 52 57.0,,,GAIAeDR3,5737.0,60.0,4.33,0.1,,,0.19,0.04,Petigura et al. 2017,http://adsabs.harvard.edu/abs/2017AJ....154..107P,0,2018-07-30,,"EU,NASA",2102730157496733952,-1,1.8933,0.0397,13.0047,0.0028,12.4341,0.004,13.3199,0.0029,118300.0,47.62,0.0075723999999999,4.339020276858951,0.0302609088252885,1.0438151294948392,0.0169326640713084,1.1583770735285872,0.0379500613305703,,528.1783129984681,289.042225,42.882488,289.0422430000001,42.8824991,521.577576,11.620482999999922
Kepler-1036,,19 40 43.59,+49 56 44.8,,,GAIAeDR3,5476.0,60.0,4.55,0.1,,,0.18,0.04,Petigura et al. 2017,http://adsabs.harvard.edu/abs/2017AJ....154..107P,0,2018-07-30,,"EU,NASA",2134950078738454016,2134950078738454016,2.0375,0.0119,13.7519,0.0028,13.1964,0.0039,14.1465,0.003,59460.0,12.21,0.0039247,4.5484959566911165,0.0285821166332845,0.9059854104568792,0.0145367982058389,0.8482641662227759,0.0277903265424779,,490.79754601227006,295.181638,49.945786,295.1817093,49.9458172,484.79345700000016,3.028961000000038
Kepler-1037,,19 45 21.85,+47 10 15.1,,,GAIAeDR3,5105.0,83.0,4.57,0.04,,,-0.03,0.15,Morton et al. 2016,http://adsabs.harvard.edu/cgi-bin/bib_query?arXiv:1605.02825,0,2018-07-30,,"EU,NASA",2080563320187721344,2080563320187721344,2.2229,0.0132,14.2227,0.0028,13.5749,0.0041,14.7191,0.0032,38540.0,16.52,0.0085320999999999,4.597675137281064,0.0434727670549501,0.7765504596832418,0.0243752080270956,0.7123509897944117,0.0233376198211877,,449.8627918484861,296.341029,47.170856,296.3410342,47.1709335,445.861908,2.5791020000000344
Kepler-1038,,19 55 53.32,+44 07 56.6,,,GAIAeDR3,5335.0,233.0,4.55,0.06,,,-0.04,0.17,Morton et al. 2016,http://adsabs.harvard.edu/cgi-bin/bib_query?arXiv:1605.02825,0,2018-07-30,,"EU,NASA",2079028676836456960,2079028676836456960,1.7487,0.018,14.8434,0.0028,14.1786,0.0039,15.3545,0.0032,21760.0,4.258,0.0037801,4.755933434303591,0.1165679214671688,0.817874217030157,0.0559179843614745,0.6023403087749228,0.0197335152622206,,571.85337679419,298.972184,44.132378,298.9721472,44.1323499,562.805054,5.958741000000032
Kepler-1039,,19 53 18.38,+45 18 55.9,,,GAIAeDR3,4766.0,60.0,4.57,0.1,,,0.13,0.04,Petigura et al. 2017,http://adsabs.harvard.edu/abs/2017AJ....154..107P,0,2018-07-30,,"EU,NASA",2079404572371719680,2079404572371719680,3.25,0.0127,14.0843,0.0028,13.3346,0.0038,14.7047,0.0033,43770.0,7.274,0.0033318,4.6887506667052685,0.0352563149984031,0.7283169706390259,0.0098546211594559,0.6875832526807168,0.0225261939358144,,307.692307692308,298.326591,45.315514,298.3266169,45.3154212,305.178528,0.998077999999964
Kepler-104,,19 10 25.11,+42 10 00.40,12.7,0.01,GAIAeDR3,5760.0,60.0,4.37,0.1,,,-0.42,0.04,Petigura et al. 2017,http://adsabs.harvard.edu/abs/2017AJ....154..107P,0,2018-07-30,,"EU,NASA",2102454253097554304,2102454253097554304,2.4731,0.0097,12.5618,0.0028,12.0924,0.0038,12.8644,0.0028,177900.0,34.15,0.003508,4.328986425488541,0.0244398514524689,0.8939084608227904,0.0114133796173078,1.1374978877680544,0.0372660298539016,,404.350814766892,287.6046120000001,42.166779,287.6046621000001,42.1665104,401.592102,1.5732730000000288
Kepler-1040,,18 52 27.31,+48 07 53.0,,,GAIAeDR3,5696.0,60.0,4.47,0.1,,,0.09,0.04,Petigura et al. 2017,http://adsabs.harvard.edu/abs/2017AJ....154..107P,0,2018-07-30,,"EU,NASA",2131701365472538112,2131701365472538112,2.102,0.0102,13.3138,0.0028,12.78,0.0038,13.6624,0.0029,89010.0,22.98,0.0049529,4.499965134953069,0.0255525263236354,0.9547500906759104,0.0146527575997833,0.866142716059708,0.0283760529681109,,475.737392959087,283.113784,48.131393,283.1137663,48.1312774,469.903717,1.9419860000000424
Kepler-1041,,19 35 31.62,+49 40 59.4,,,GAIAeDR3,5957.0,106.0,4.4,0.11,,,0.01,0.16,Morton et al. 2016,http://adsabs.harvard.edu/cgi-bin/bib_query?arXiv:1605.02825,0,2018-07-30,,"EU,NASA",2135071712211140608,2135071712211140608,0.6697,0.0144,14.4306,0.0028,13.9354,0.0039,14.7625,0.003,31820.0,6.294,0.0037894,4.141538752788772,0.0461947636139042,1.1653314161072206,0.0531320425604491,1.3688391542457616,0.0448450949543335,,1493.20591309542,293.881768,49.683155,293.8817361,49.6831419,1446.13892,32.704350000000204
Kepler-1042,,19 14 40.54,+39 49 26.4,,,GAIAeDR3,4815.0,83.0,4.61,0.03,,,-0.1,0.17,Morton et al. 2016,http://adsabs.harvard.edu/cgi-bin/bib_query?arXiv:1605.02825,0,2018-07-30,,"EU,NASA",2101233898269847296,2101233898269847296,0.7833,0.2932,15.7044,0.004,14.9108,0.0041,16.2079,0.0037,9844.0,26.26,0.0514431,inf,,-1.0,-1.0,,,,1276.65007021575,288.668933,39.824006,288.6689428,39.8239935,1683.29199,796.0393099999999
Kepler-1043,,18 46 39.12,+47 34 06.9,,,GAIAeDR3,5629.0,70.0,4.5,0.08,,,-0.11,0.17,Morton et al. 2016,http://adsabs.harvard.edu/cgi-bin/bib_query?arXiv:1605.02825,0,2018-07-30,,"EU,NASA",2119617320366308736,2119617320366308736,1.1055,0.0161,14.7503,0.0028,14.2229,0.0039,15.1084,0.0031,23700.0,5.505,0.0046684,4.472818054406316,0.0359176735053782,0.8963516462570197,0.0365456324840651,0.8927893829980696,0.0292490352358674,,904.568068747173,281.662983,47.568584,281.6629579,47.5685927,886.2296140000003,13.633239000000003
Kepler-1044,,19 32 34.67,+46 39 58.5,,,GAIAeDR3,5985.0,118.0,4.38,0.12,,,0.04,0.15,Morton et al. 2016,http://adsabs.harvard.edu/cgi-bin/bib_query?arXiv:1605.02825,0,2018-07-30,,"EU,NASA",2128374483807368576,2128374483807368576,0.7661,0.0226,15.2923,0.0028,14.7885,0.004,15.6323,0.0033,14390.0,4.401,0.0059308,4.550526273962214,0.056241676768481,1.0192239895904371,0.0494338937842492,1.0805347855598109,0.0353998385490295,,1305.31262237306,293.144456,46.666237,293.1444017,46.6662155,1267.12744,39.25574000000006
Kepler-1045,,18 56 43.99,+45 04 26.8,,,GAIAeDR3,5301.0,57.0,4.55,0.06,,,-0.03,0.15,Morton et al. 2016,http://adsabs.harvard.edu/cgi-bin/bib_query?arXiv:1605.02825,0,2018-07-30,,"EU,NASA",2106805501643509888,2106805501643509888,1.0035,0.0216,15.5358,0.0028,14.9376,0.0042,15.9721,0.0034,11500.0,3.786,0.0068276,4.542958800440489,0.0353080117570218,0.8225386589418784,0.0264670057515224,0.968106143524734,0.0317165181881153,,996.512207274539,284.183296,45.074104,284.1832668,45.07408970000001,979.781006,22.750855
Kepler-1046,,19 47 01.38,+46 59 53.8,,,GAIAeDR3,6004.0,60.0,4.5,0.1,,,0.04,0.04,Petigura et al. 2017,http://adsabs.harvard.edu/abs/2017AJ....154..107P,0,2018-07-30,,"EU,NASA",2080369355161370240,2080369355161370240,1.5734,0.0818,13.2578,0.0029,12.7279,0.0039,13.569,0.0029,93720.0,72.37,0.0154238,4.366926357134203,0.0460000983692736,1.076583111850073,0.0219559267174162,1.2854081787703235,0.0421117789137133,,635.566289564001,296.755759,46.998291,296.7558056000001,46.9982799,635.7551269999999,33.02923599999997
Kepler-1047,,19 14 35.10,+50 47 20.3,,,GAIAeDR3,5658.0,60.0,4.23,0.1,,,0.29,0.04,Petigura et al. 2017,http://adsabs.harvard.edu/abs/2017AJ....154..107P,0,2018-07-30,,"EU,NASA",2133309160710350336,2133309160710350336,1.2017,0.0145,13.3179,0.0028,12.7796,0.0038,13.6946,0.0029,88670.0,15.82,0.0032501,4.100842600092652,0.0258984845806678,1.1688797369557018,0.0168778273690318,1.6267808884483714,0.0532956287713437,,832.1544478655237,288.646254,50.788982,288.6462564,50.7889645,813.312073,10.750183000000105
Kepler-1048,,18 47 35.60,+42 09 56.8,,,GAIAeDR3,4651.0,60.0,4.62,0.03,,,0.01,0.15,Morton et al. 2016,http://adsabs.harvard.edu/cgi-bin/bib_query?arXiv:1605.02825,0,2018-07-30,,"EU,NASA",2104704815958848000,2104704815958848000,1.7668,0.0173,14.8317,0.0028,14.0665,0.004,15.4653,0.0035,21990.0,6.577999999999999,0.0056114,4.403221183015175,0.0368105369806113,0.7202307050153129,0.0164380901343781,0.9191913345945854,0.0301140002850136,,565.995019243831,281.898352,42.165787,281.8983042,42.1657112,556.465271,5.339049999999928
Kepler-1049,,19 09 23.22,+47 46 22.6,,,GAIAeDR3,3864.0,41.0,4.77,0.03,,,-0.33,0.08,Morton et al. 2016,http://adsabs.harvard.edu/cgi-bin/bib_query?arXiv:1605.02825,0,2018-07-30,,"EU,NASA",2131059628640021120,2131059628640021120,6.1379,0.0131,14.1398,0.0028,13.1976,0.0038,15.0531,0.0033,41600.0,10.86,0.0051034,4.532586828996516,0.0375975951387014,0.4925325694982248,0.0109319721818514,0.5558416515546561,0.0182101538856673,,162.922172078398,287.346741,47.772957,287.3469567,47.7729078,162.055679,0.4071500000000015
Kepler-105,,19 11 32.96,+46 16 34.45,13.0,,GAIAeDR3,5932.0,60.0,4.4,0.1,,,-0.09,0.04,Petigura et al. 2017,http://adsabs.harvard.edu/abs/2017AJ....154..107P,0,2018-07-30,,"EU,NASA",2130368310704421120,2130368310704421120,2.1488,0.0116,12.7943,0.0028,12.3363,0.0038,13.0893,0.0029,143600.0,24.12,0.0030693,4.404673162841258,0.0243215064149524,1.0012012201050633,0.0150440670572221,1.1014117268877903,0.0360837964949323,,465.376023827252,287.887325,46.276237,287.8872376,46.2761224,461.784821,2.540984999999978
Kepler-1050,,18 51 42.00,+48 37 35.0,,,GAIAeDR3,5845.0,60.0,4.42,0.1,,,0.1,0.04,Petigura et al. 2017,http://adsabs.harvard.edu/abs/2017AJ....154..107P,0,2018-07-30,,"EU,NASA",2143749504651818368,2143749504651818368,2.026,0.0095,13.0599,0.0028,12.5787,0.0038,13.3808,0.0029,112500.0,27.14,0.0046351,4.4426674382049525,0.0250114479415438,1.017875805702703,0.0160057365320823,1.022368575215086,0.033494231730323,,493.583415597236,282.924996,48.626392,282.9249847,48.6264015,487.947357,2.111908000000028
Kepler-1051,,19 40 37.95,+40 53 55.9,,,GAIAeDR3,6416.0,60.0,4.25,0.1,,,-0.02,0.04,Petigura et al. 2017,http://adsabs.harvard.edu/abs/2017AJ....154..107P,0,2018-07-30,,"EU,NASA",2076661630160275072,2076661630160275072,1.1834,0.0105,13.1035,0.0028,12.6983,0.0038,13.357,0.0029,108000.0,21.44,0.0039394,4.264376157161253,0.0224212103053155,1.2594686529715806,0.020184919656691,1.4148888071084784,0.0463537463169405,,845.0228156160222,295.1581060000001,40.898849,295.1581062,40.8988186,826.2634889999997,7.3767090000000035
Kepler-1052,,19 41 22.26,+46 36 08.2,,,GAIAeDR3,5737.0,60.0,4.59,0.1,,,0.12,0.04,Petigura et al. 2017,http://adsabs.harvard.edu/abs/2017AJ....154..107P,0,2018-07-30,,"EU,NASA",2080466185207274880,2080466185207274880,1.0619,0.0169,14.8502,0.0028,14.3118,0.0042,15.2254,0.0034,21620.0,9.816,0.0090578,4.5486262523026415,0.0288477286493047,0.9653534767363472,0.0160983781629031,0.89786060788062,0.0294151756919519,,941.708258781429,295.342731,46.602264,295.34273,46.6022134,921.634705,14.721070000000054
Kepler-1053,,19 25 40.47,+39 07 38.7,,,GAIAeDR3,4529.0,89.0,4.63,0.03,,,0.1,0.17,Morton et al. 2016,http://adsabs.harvard.edu/cgi-bin/bib_query?arXiv:1605.02825,0,2018-07-30,,"EU,NASA",2052973309272223232,2052973309272223232,6.6217,0.0106,13.1968,0.0028,12.3707,0.0038,13.9223,0.003,99130.0,18.65,0.0037528,4.800596030146796,0.0591464899197783,0.6882664964254201,0.0226557216033643,0.4773468717723156,0.0156385545550665,,151.018620595919,291.418635,39.127415,291.4186349,39.1273664,150.366714,0.2368020000000115
Kepler-1054,,19 22 24.28,+44 33 23.0,,,GAIAeDR3,5909.0,60.0,4.18,0.1,,,0.35,0.04,Petigura et al. 2017,http://adsabs.harvard.edu/abs/2017AJ....154..107P,0,2018-07-30,,"EU,NASA",2126979031752904192,2126979031752904192,0.9355,0.0134,14.0727,0.0028,13.5751,0.0038,14.4117,0.003,44240.0,8.199,0.0034865,4.281476701627653,0.02582048306259,1.1922584629303037,0.0192694560957925,1.336183991316347,0.0437752659113985,,1068.94708711919,290.601152,44.556385,290.6011085,44.5563604,1038.04736,13.953489999999876
Kepler-1055,,19 21 56.83,+44 55 57.4,,,GAIAeDR3,5681.0,60.0,4.62,0.1,,,0.06,0.04,Petigura et al. 2017,http://adsabs.harvard.edu/abs/2017AJ....154..107P,0,2018-07-30,,"EU,NASA",2127020229079881856,2127020229079881856,2.5524,0.0098,13.0588,0.0028,12.534,0.004,13.4216,0.0033,112600.0,51.34,0.0085688,4.55076075244335,0.0264696136948592,0.9338432579079188,0.0150989072431797,0.8619198400479792,0.0282377056136106,,391.788120984172,290.486779,44.932617,290.4867838,44.932541,387.725525,1.253569999999968
Kepler-1056,,19 58 06.24,+46 53 57.3,,,GAIAeDR3,6127.0,242.0,4.33,0.18,,,0.02,0.15,Morton et al. 2016,http://adsabs.harvard.edu/cgi-bin/bib_query?arXiv:1605.02825,0,2018-07-30,,"EU,NASA",2085599186522693632,2085599186522693632,1.0091,0.016,14.5502,0.0028,13.9506,0.0039,14.9748,0.003,28500.0,6.126,0.0040779,4.546013954045479,0.0985175810319588,1.0617625619699536,0.0731296881958234,1.0096409068232164,0.0330772554217406,,990.982063224656,299.52598,46.899261,299.5259832,46.8992561,966.653992,16.789672999999993
Kepler-1057,,19 49 48.52,+41 33 29.2,,,GAIAeDR3,5987.0,295.0,4.38,0.14,,,0.01,0.16,Morton et al. 2016,http://adsabs.harvard.edu/cgi-bin/bib_query?arXiv:1605.02825,0,2018-07-30,,"EU,NASA",2076891329311747584,2076891329311747584,0.8099,0.0247,15.5958,0.0028,15.0175,0.0043,16.0087,0.0034,10880.0,4.001,0.0074278,4.71874564287512,0.1295275891258107,0.9957895113792103,0.0912079881060116,0.7448365021333685,0.0244018908722912,,1234.72033584393,297.452152,41.558124,297.4521311000001,41.5580816,1183.79651,36.38489000000004
Kepler-1058,,19 38 22.99,+45 52 30.1,,,GAIAeDR3,4644.0,101.0,4.63,0.03,,,-0.06,0.17,Morton et al. 2016,http://adsabs.harvard.edu/cgi-bin/bib_query?arXiv:1605.02825,0,2018-07-30,,"EU,NASA",2080054761700390272,2080054761700390272,1.4013,0.0757,15.5023,0.0029,14.6993,0.004,16.1383,0.0047,11860.0,11.01,0.0167370999999999,4.456223274256434,0.0735322133889258,0.7079756143570546,0.0190027761522207,0.7052509927815384,0.0231050139381443,,713.6230642974381,294.595783,45.875034,294.5956256,45.8750556,704.2830809999997,35.654906999999966
Kepler-1059,,19 16 52.85,+41 42 23.3,,,GAIAeDR3,4906.0,71.0,4.61,0.04,,,-0.15,0.2,Morton et al. 2016,http://adsabs.harvard.edu/cgi-bin/bib_query?arXiv:1605.02825,0,2018-07-30,,"EU,NASA",2102249400337907456,2102249400337907456,1.395,0.0237,15.4749,0.0028,14.8006,0.0043,16.0021,0.0035,12160.0,5.557,0.0088834,4.585722946893896,0.0432121119244676,0.7274013923848075,0.0234574770047467,0.7161074294500804,0.0234606860649653,,716.845878136201,289.220209,41.706486,289.2202147,41.7064385,704.0252690000003,13.914123000000016
Kepler-106,,20 03 27.35,+44 20 15.20,12.88,,GAIAeDR3,5859.0,60.0,4.36,0.1,,,-0.09,0.04,Petigura et al. 2017,http://adsabs.harvard.edu/abs/2017AJ....154..107P,0,2018-07-30,,"EU,NASA",2082074942519913344,2082074942519913344,2.2598,0.0141,12.8303,0.0028,12.3353,0.0038,13.1595,0.0028,138900.0,23.23,0.0031329,4.427899842678908,0.0249765355533525,0.9734042391240356,0.0146420835355271,1.0420925634043186,0.0341404173106236,,442.51703690592086,300.863971,44.337555,300.864006,44.3375497,439.143066,2.676941
Kepler-1060,,19 04 06.05,+39 37 51.3,,,GAIAeDR3,5797.0,189.0,4.44,0.11,,,-0.03,0.17,Morton et al. 2016,http://adsabs.harvard.edu/cgi-bin/bib_query?arXiv:1605.02825,0,2018-07-30,,"EU,NASA",2100653527927414272,2100653527927414272,0.9782,0.0225,14.6361,0.0028,14.0531,0.0039,15.0072,0.003,26330.0,7.865,0.0055637,4.4209624492945885,0.0812015770774909,0.9750273270725722,0.0546914146328274,1.0517541389157812,0.034456944106249,,1022.28583111838,286.025189,39.630929,286.0252285,39.6309204,990.276001,25.94811900000002
Kepler-1061,,19 44 55.20,+50 16 30.8,,,GAIAeDR3,5994.0,60.0,4.52,0.1,,,-0.09,0.04,Petigura et al. 2017,http://adsabs.harvard.edu/abs/2017AJ....154..107P,0,2018-07-30,,"EU,NASA",2135301338343246848,2135301338343246848,1.8446,0.0095,13.1908,0.0028,12.7381,0.0038,13.483,0.0029,99680.0,24.88,0.0047678999999999,4.456457259291403,0.0238699628168057,1.0045630224540627,0.0154903669041543,0.9784027751314062,0.0320538503141574,,542.122953485851,296.230004,50.27523,296.2300306,50.27520910000001,534.770325,2.4401850000000422
Kepler-1062,,18 55 35.86,+41 13 17.8,,,GAIAeDR3,4597.0,67.0,4.62,0.01,,,0.11,0.17,Morton et al. 2016,http://adsabs.harvard.edu/cgi-bin/bib_query?arXiv:1605.02825,0,2018-07-30,,"EU,NASA",2103714637018491136,2103714637018491136,2.5306,0.0186,14.7913,0.0028,13.9881,0.0042,15.4708,0.0037,22830.0,6.6110000000000015,0.005578,4.654200308743236,0.0428475102646486,0.7030011736857866,0.0176182682697027,0.7067327269732591,0.0231535576332299,,395.163202402592,283.899402,41.221607,283.8994187,41.221594,390.975677,4.557373999999982
Kepler-1063,,19 22 06.42,+38 08 34.7,,,GAIAeDR3,5945.0,172.0,4.37,0.14,,,0.09,0.14,Morton et al. 2016,http://adsabs.harvard.edu/cgi-bin/bib_query?arXiv:1605.02825,0,2018-07-30,,"EU,NASA",2052800269327720832,2052800269327720832,1.931,0.0843,12.8665,0.0029,11.8721,0.0154,12.7997,0.0198,134400.0,121.1,0.016013,4.369148788597833,0.0786596681563158,1.074465428307501,0.0544685436241134,0.901247850670242,0.0295261465273951,,517.866390471258,290.52675,38.142973,290.5267975,38.1428283,516.894775,25.029480000000035
Kepler-1064,,19 26 57.99,+37 41 20.2,,,noPlx,5051.0,60.0,4.53,0.1,,,-0.12,0.04,Petigura et al. 2017,http://adsabs.harvard.edu/abs/2017AJ....154..107P,0,2018-07-30,No Plx in eDR3,"EU,NASA",2051807620790721792,2051807620790721792,,,13.8588,0.008,13.1011,0.0038,14.185,0.0029,53880.0,372.1,0.1350014,,,0.7607289008312067,0.0167097031780743,,,,,291.741637,37.688934,291.74158210000013,37.68881029999999,0.0,0.0
Kepler-1065,,19 38 02.70,+38 47 25.8,,,GAIAeDR3,5635.0,184.0,4.49,0.1,,,-0.01,0.16,Morton et al. 2016,http://adsabs.harvard.edu/cgi-bin/bib_query?arXiv:1605.02825,0,2018-07-30,,"EU,NASA",2052203273182353920,2052203273182353920,0.8919,0.026,15.4901,0.0028,14.8948,0.0042,15.9208,0.0043,11990.0,7.091,0.0114056,4.5923920647956775,0.084607262739701,0.901530869993754,0.0494219694924084,0.8055319207017241,0.026390358107867,,1121.20192846732,294.511258,38.790501,294.511319,38.7904648,1089.51331,30.573730000000072
Kepler-1066,,19 55 27.98,+46 30 08.1,,,GAIAeDR3,5557.0,60.0,4.67,0.1,,,0.1,0.04,Petigura et al. 2017,http://adsabs.harvard.edu/abs/2017AJ....154..107P,0,2018-07-30,,"EU,NASA",2085502463860057984,2085502463860057984,2.9191,0.011,13.0155,0.0028,12.4565,0.004,13.4125,0.0034,117200.0,56.0,0.009282,4.590352451515448,0.027122206913554,0.903688095977218,0.0145440955521187,0.8195886318037578,0.0268508757239515,,342.571340481655,298.8665640000001,46.502239,298.866621,46.5022325,340.095551,1.236876999999993
Kepler-1067,,19 01 32.98,+45 02 56.6,,,GAIAeDR3,5584.0,60.0,4.61,0.1,,,0.28,0.04,Petigura et al. 2017,http://adsabs.harvard.edu/abs/2017AJ....154..107P,0,2018-07-30,,"EU,NASA",2106374557504930944,2106374557504930944,1.5039,0.0155,14.2627,0.0028,13.7088,0.0039,14.6568,0.0033,37140.0,14.31,0.0067479,4.556794033968635,0.0288307304338353,0.9600755824872914,0.0163076974397379,0.8524212080766641,0.0279265170774201,,664.9378283130529,285.387409,45.049053,285.3873706,45.0490265,654.00238,7.74188300000003
Kepler-1068,,19 38 35.56,+46 23 32.5,,,GAIAeDR3,5684.0,60.0,4.5,0.1,,,0.18,0.04,Petigura et al. 2017,http://adsabs.harvard.edu/abs/2017AJ....154..107P,0,2018-07-30,,"EU,NASA",2128129876831370880,2128129876831370880,0.6509999999999999,0.0265,15.8209,0.0028,15.2549,0.0043,16.2154,0.0048,8842.0,3.159,0.0071994,4.504785384739562,0.0401186193044923,0.9744165284698676,0.0173458114195783,0.9878846970837823,0.032364491406637,,1536.09831029186,294.648164,46.39236500000001,294.6481708,46.3923173,1492.87573,58.42615000000001
Kepler-1069,,19 23 55.04,+47 59 20.4,,,GAIAeDR3,5579.0,60.0,4.07,0.1,,,0.23,0.04,Petigura et al. 2017,http://adsabs.harvard.edu/abs/2017AJ....154..107P,0,2018-07-30,,"EU,NASA",2129215369685086080,2129215369685086080,1.4427,0.0094,13.0861,0.0028,12.5527,0.0038,13.4565,0.0028,109800.0,17.58,0.0031172,4.111879180492332,0.0254108612260712,1.10819256794734,0.0151907104826725,1.5456500815823464,0.0506376694878563,,693.1447979482913,290.979329,47.989002,290.9792378,47.9889097,680.831604,3.730956999999989
Kepler-107,,19 48 06.78,+48 12 31.00,12.7,,GAIAeDR3,5866.0,60.0,4.11,0.1,,,0.32,0.04,Petigura et al. 2017,http://adsabs.harvard.edu/abs/2017AJ....154..107P,0,2018-07-30,,"EU,NASA",2086625752425381632,2086625752425381632,1.9259,0.0092,12.4556,0.0028,11.954,0.0038,12.7937,0.0029,196200.0,27.27,0.0027761,4.228544555376329,0.0244496133425802,1.191202992445436,0.0180481204302282,1.3860621724394606,0.0454093452418131,,519.237758969832,297.028248,48.208611,297.028162,48.2086019,515.291931,2.593261999999981
Kepler-1070,,19 32 46.89,+49 18 59.4,,,GAIAeDR3,6090.0,60.0,4.37,0.1,,,-0.05,0.04,Petigura et al. 2017,http://adsabs.harvard.edu/abs/2017AJ....154..107P,0,2018-07-30,,"EU,NASA",2129064874031303936,2129064874031303936,1.0879,0.0128,13.904000000000002,0.0028,13.4527,0.0038,14.1827,0.0029,51680.0,13.45,0.0053508,4.353713970218603,0.0252738895808588,1.0817892334405206,0.0167872296991241,1.197596069807117,0.0392349307812058,,919.202132548948,293.195374,49.316502,293.1953923,49.316541,897.781799,11.572997999999984
Kepler-1071,,19 32 13.92,+45 14 55.7,,,GAIAeDR3,5166.0,60.0,4.66,0.1,,,0.15,0.04,Petigura et al. 2017,http://adsabs.harvard.edu/abs/2017AJ....154..107P,0,2018-07-30,,"EU,NASA",2126514556811478144,2126514556811478144,1.0013,0.0282,15.8223,0.003,15.1644,0.0062,16.3047,0.0054,8831.0,8.867,0.0193129,4.604402089646551,0.0380132508873865,0.8161982319918382,0.0123815464280021,0.746579103321011,0.0244589809368799,,998.701687805852,293.057996,45.248817,293.0579794,45.2487472,975.715271,27.612548999999948
Kepler-1072,,19 28 10.65,+46 19 44.5,,,GAIAeDR3,6004.0,60.0,4.19,0.1,,,0.09,0.04,Petigura et al. 2017,http://adsabs.harvard.edu/abs/2017AJ....154..107P,0,2018-07-30,,"EU,NASA",2126806992544494720,2126806992544494720,1.0031,0.0114,13.8299,0.0028,13.3657,0.0038,14.1352,0.0029,55330.0,9.208,0.0033571999999999,4.252883352056223,0.024898242643684,1.146011485857002,0.0174481575717595,1.3240037936073898,0.0433762255120011,,996.9095803010672,292.04438,46.329025,292.0443891000001,46.3289723,972.271973,11.907959000000004
Kepler-1073,,19 36 36.65,+38 13 59.0,,,GAIAeDR3,5792.0,219.0,4.44,0.11,,,0.0,0.15,Morton et al. 2016,http://adsabs.harvard.edu/cgi-bin/bib_query?arXiv:1605.02825,0,2018-07-30,,"EU,NASA",2052069201482198784,2052069201482198784,1.2052,0.0158,14.52,0.0028,13.965,0.0039,14.9099,0.003,29310.0,5.1770000000000005,0.0034795,4.537121016032692,0.0948088206821499,0.956524117180468,0.0578202576811554,1.0341908137292788,0.0338815448832945,,829.7378028542979,294.1527,38.233048,294.15272589999995,38.2330886,812.364929,11.300781000000026
Kepler-1074,,18 57 54.37,+46 15 09.3,,,GAIAeDR3,4002.0,33.0,4.7,0.01,,,-0.06,0.08,Morton et al. 2016,http://adsabs.harvard.edu/cgi-bin/bib_query?arXiv:1605.02825,0,2018-07-30,,"EU,NASA",2107240324132394496,2107240324132394496,4.0009,0.0193,14.9905,0.0028,14.0518,0.0039,15.8982,0.0037,19000.0,5.474,0.0054129,4.652848255670211,0.02935503939874,0.5496877261157274,0.0115773795217807,0.548360768273632,0.0179650696330441,,249.943762653403,284.4765450000001,46.252579,284.4766869,46.2526781,247.856613,1.4679110000000148
Kepler-1075,,19 10 00.28,+47 28 09.4,,,GAIAeDR3,3959.0,38.0,4.72,0.02,,,-0.17,0.11,Morton et al. 2016,http://adsabs.harvard.edu/cgi-bin/bib_query?arXiv:1605.02825,0,2018-07-30,,"EU,NASA",2130861785267379456,2130861785267379456,3.2009,0.0503,15.3666,0.0028,14.4193,0.0039,16.2311,0.0044,13440.0,8.968,0.0127155,4.56135474057074,0.0373712852703296,0.5321957972026917,0.0141880514909737,0.6189434464692108,0.0202774573931355,,312.412134087288,287.501179,47.469269,287.50114039999994,47.4691157,310.8071290000001,5.766388000000006
